service;date;time;message;sentimen
twitter;08/26/2021;19:42:00;"@sutanmangarahrp Dulu sebelum pandemi  aku juga ada 2 cabang dagang ayam crispi, namun karena kondisi perekonomian yg tjd akhirnya hanya mampu bertahan 1 lapak, itupun dua²nya sempat mati selama beberapa bulan, &amp; kini dg bermodal beberapa lembar 100rb aku coba bangkitkan kembali, mohon doanya 🤲";Negatif
twitter;07/29/2021;18:03:00;@reyhansamuda @nickjonas Efek ppkm kah?;Netral
twitter;08/06/2021;11:42:00;RT @Jogja24Jam:PPKM HARI KEEMPAT\n\nSemoga Keadaan segera membaik �?\n\nSource: IG satlantasjogja\n#polresjogja #satlantasjogja https://t.co/4LZvqFfWm6;Positif
twitter;08/21/2021;19:40:00;Angka pelanggaran protokol kesehatan di Kota Surakarta, Jawa Tengah, justru meningkat selama masa pemberlakuan pembatasan kegiatan masyarakat level 4. Pelaku usaha �?kucing-kucingan�? dengan petugas penertiban. #Nusantara #AdadiKompas\n@ninopalsu\n\nkompas.id/baca/nusantara…;Negatif
twitter;07/15/2021;10:45:00;@zarazettirazr PPKM\nPelan pelan kita mati😭;Negatif
twitter;07/31/2021;08:31:00;PPKM “Pelan-Pelan Kamu Menghilang�?.;Negatif
twitter;07/26/2021;18:19:00;RT @DivHumas_Polri: Aturan Penerapan PPKM Level 3, 2 dan 1\nTanggal 26 Juli- 2 Agustus 2021 https://t.co/miAeWNM8ul;Netral
twitter;08/04/2021;17:28:00;RT @txtdarikorporat:Akhirnya nemu playlist yang pas buat PPKM https://t.co/wHP8RIfHGi;Netral
twitter;07/12/2021;08:32:00;RT @glrhn:Kurang lengkap apa coba: pejabatnya adalah Ketua Satgas COVID.\n\nMari sama-sama kita teriakkan: BANGSAT, KAMI DISURUH PPKM TAPI KAU MENGANGGAP PANDEMI SUDAH SELESAI. https://t.co/IA3Jddw5t8 https://t.co/nX6ss0gBvY;Negatif
twitter;07/06/2021;19:59:00;RT @Kingkrishie:Gimana kalo selama masa PPKM warga sekalian uninstall WA;Netral
twitter;08/23/2021;05:19:00;waspada terhadap kelompok yang membuat kegaduhan Menolak PPKM dan Vaksinasi yang bertujuan agar Indonesia Hancur https://t.co/UUXYGQXGoy;Negatif
twitter;08/19/2021;19:40:00;@sukaskincarean @lacoco_id Biar mengurangi rasa suntuk, capek atau mood turun biasanya aku minum hot coffee sama kue-kue atau roti. Bisa juga fangirlingan atau dengerin lagu-lagu yang relaxing dan healing. Tapi pampering diri dengan maskeran tuh emang enak banget sih;Netral
twitter;07/21/2021;17:19:00;RT @handokotjung:PPKM level 4 kalau di daerah PIK jadinya PPKM level 3A.;Netral
twitter;07/15/2021;13:58:00;RT @radenrauf:Selamat pagi warga PPKM, sudah bosan?\nSama. \n\nIngin liburan?\nJadi pejabat dulu dong biar bisa liburan.\n\nEaaaa eaaaaa;Negatif
twitter;07/30/2021;05:13:00;Silahkan PPKM mau level 2024 juga gpp,\nYg penting rakyat butuh makan,\nButuh kecukupan,\nHarus bisa menuhin kebutuhan semua rakyat,\nTerutama rakyat bawah yg susah\n\nJika tak mampu memenuhi kebutuhan rakyat, sebaiknya\n#2021MakzulkanPresiden\n#2021MakzulkanPresiden\nW;Negatif
twitter;07/29/2021;06:05:00;RT @catatankaqihati:#RedamPandemiJagaNKRI \nYuk taati PPKM di daerahmu. \nPPKM diberlakukan semata2 tuk menyelamatkanmu dan keluargamu.\nJangan pernah abaikan prokes https://t.co/xtQkPNUYyG;Positif
twitter;08/02/2021;20:34:00;@jaya_pancasila indonesia hebat 🇮🇩🇮🇩🇮🇩 indonesia bisaaa 💪💪💪🇮🇩🇮🇩🇮🇩🇮🇩 https://t.co/NRRUu2wg5s;Positif
twitter;08/05/2021;19:20:00;@detikcom Kemarin sesumbar kalo dia stres gara² ppkm di perpanjang dia bakal telanjang bikini \nBoleh arogan tp harusnya lebih dewasa lagi , Mungkin kalau di pantai gak bakal ada yg masalahin \nDi jalan raya Dinar telanjang kaya org Gila;Negatif
twitter;07/31/2021;19:37:00;RT @jalur5_:Kondisi Terminal Blok M sangat sepi penumpang, terutama sejak pemberlakuan wajib STRP untuk naik bus Transjakarta selama masa PPKM Darurat. \n\nReposted from @fadlisaula https://t.co/5Cq8dDAqEb;Negatif
twitter;08/03/2021;14:25:00;Menilik Capaian Penerapan PPKM kerjha.com/menilik-capaia…;Netral
twitter;08/05/2021;18:46:00;RT @Aline_Y_Tan: PPKM Di Lanjut 7 Hari 🤔\nAbis Ntu 40 Hari 🤔\nDi Lanjut Ke 100 Hari 🤔\nLanjut Haul Dah 🤔\nDi Kata Tahlil Kali 😂;Negatif
twitter;09/29/2021;20:18:00;RT @Persija_Jkt: Young Tiger League is Back\n\nSetelah vakum karena adanya PPKM Darurat, Young Tiger League pekan ke-8 resmi bergulir pada Sa…;Netral
twitter;07/04/2021;22:10:00;RT @BungLaca: Bagaimana situasi PPKM darurat di Jakarta ? Tampaknya ada masalah besar soal kepatuhan warga dan disiplin. Seperti barikade d…;Negatif
twitter;08/10/2021;14:13:00;@fadlizon Ngomong doang mah anak TK juga bisa zon zon;Netral
twitter;08/09/2021;08:44:00;"@pln_123 @zulkifli_zaini @pln_jabar Rugi pake pln. Sangat2 tdk bisa diandalkan. BUMN kok bgini kinerja nya.\nYth bpk @jokowi @zulkifli_zaini @satgascovid19id\nTlg kalau membuat kebijakan PPKM. pastikan PLN suport asupan listrik masyarakat. \nYg saya rasakan pln sudah beberapa kali memadamkan listrik dihari &amp; jam krja.";Negatif
twitter;08/07/2021;13:10:00;ppkm tapi anak bisa honeymoon ke jepang ya hmmm.....;Negatif
twitter;07/17/2021;06:51:00;saya lebih kecewa bapak memperpanjang ppkm, uda itu aja https://t.co/wlrYcmWRIM;Negatif
twitter;07/09/2021;21:48:00;ppkm  diperluas, kayaknya bakal diperpanjang ni ppkm wkwkw;Negatif
twitter;07/05/2021;07:53:00;RT @NetizenBerisik2:Tidak Dilarang, Luhut Izinkan WNA Masuk RI Selama PPKM Darurat Asalkan Bisa Tunjukkan Kartu Vaksin\n\nkenapa solat idul adha tidak ada pengecualiannya ?\n\n#MenagRasaKomunis\n#MenagRasaKomunis \n\nhttps://t.co/O1OkxBAd4v;Negatif
twitter;07/19/2021;14:43:00;RT @QaisRafif:ketua DPR RI mbak Puan Maharani @puanmaharani_ri  meminta pemerintah menyampaikan hasil evaluasi PPKM darurat sebelum melakukan perpanjangan. Puan menilai hasil evaluasi PPKM darurat itu penting diketahui masyarakat sbgi pihak yg turut merasakan dampak kebijakan tsb.\n-Puanesia https://t.co/YpJLqi8wfZ;Netral
twitter;08/09/2021;08:01:00;@tynderfess Selesai ppkm;Positif
twitter;07/20/2021;10:27:00;Lukas Enembe diam diam memakan dana Otsus Papua. Kok tegaa. PPKM Indonesia Pulih https://t.co/gyzlG3ZDA0;Positif
twitter;07/20/2021;17:08:00;RT @BrdKelima:@TurnBackHoax Masih juga ada yg fitnah. Padahal jelas rumah2 ibadah minoritas umumnya lebih taat pada aturan pmerintah saat PSBB at PPKM. Tak ada narasi menolak at ngeyel. Mengapa?\nSelain utk kselamatan bsama, mungkin juga krna mereka sudah tbiasa dtutup at dsegel meski bukan saat pandemi �?�?;Positif
twitter;09/04/2021;19:04:00;PPKM Tak Berujung: Jalan Buntu Pemerintah Hadapi Covid-19?�? https://t.co/l69Euw0kXd;Negatif
twitter;10/26/2021;05:47:00;RT @Nicho_Silalahi:Saat rakyat dipaksa jadi Tahanan Kota Tanpa Dikasih Makan dan sialnya Pemerintah Melegalkan Perampokan Rakyat dalam bisnis Farmasi. \n\n± 2 tahun bisnis itu beroperasi merampok rakyat Dinegri ini dan pemerintah memuluskan perampokan dengan PPKM. \n\nlalu apa kita terus diam ?\n😡 https://t.co/OYPgGe8Y48;Negatif
twitter;07/25/2021;01:22:00;Dampak PPKM Darurat, Warga Desa Teluk Pambang Mengelukan Soal Ekonomi dlvr.it/S4M2sN;Negatif
twitter;08/19/2021;21:00:00;Cuma bisa kolase foto foto lama.\nPPKM cepat lah berakhir :'( https://t.co/iX41owaePR;Negatif
twitter;07/01/2021;20:30:00;MARI KITA SAMA-SAMA IKUTI ATURAN PPKM YA #PatuhiProkes #DiRumahAja #MaskerUntukSemua #JagalJarak #CuciTanganPakaiSabun\n\n@Puspen_TNI @tni_ad @kodam_mlw #korem092mrl #TNIADMengabdiDanMembangunBersamaRakyat https://t.co/cRcMZyQQdn;Positif
twitter;07/07/2021;03:07:00;RT @pidressitubondo:Polsek Besuki Gerakkan Sosialisasi PPKM Darurat Nusa II Kepada Masyarakat Besuki https://t.co/n2dXG3gvYw;Positif
twitter;07/26/2021;10:31:00;Dengan mempertimbangkan aspek kesehatan, aspek ekonomi, dan dinamika sosial, saya memutuskan untuk melanjutkan penerapan PPKM level 4 dari tanggal 26 Juli sampai dengan 2 Agustus 2021.\n\n@jokowi https://t.co/zGyiZaAd1H;Positif
twitter;07/26/2021;16:17:00;PPKM level 4 diperpanjang hingga 2agustus utk tahan laju kasus covid 19. Yuk patuhi prokes.\n#UsahaKecilBisaBuka https://t.co/Gu4HXgOBcP;Positif
twitter;07/15/2021;08:13:00;RT @redyadiv_:kegiatan selama ppkm 6 minggu: https://t.co/xDOICRliOn;Netral
twitter;08/09/2021;22:55:00;RT @liputan6dotcom:PPKM Diperpanjang, Ancaman PHK Massal Semakin Besar https://t.co/ka0sTbUz0V;Negatif
twitter;08/26/2021;07:36:00;RT @TTSLongtong: PPKM\n\nMengurangi Penyebaran Virus �?�\n\nMembuat Rakyat Bangkrut ✅;Positif
twitter;08/02/2021;12:06:00;Nunggu nama baru PPKM belum dapet approval dr atasan;Negatif
twitter;07/15/2021;10:02:00;PPKM ...\nYang kaya teriak prokes ya , yuk bisa yuk dirumah aja .. \nYang miskin teriak Kami lapar , kami Butuh pekerjaan untuk bertahan hidup makanya kami Keluar ... \nYang bikin Aturan nambahin lagi waktunya tapi lupa kewajibannya dari PASAL 55 UU Kekarantinaan Kesehatan .;Negatif
twitter;08/05/2021;17:37:00;RT @txtdarikorporat:Akhirnya nemu playlist yang pas buat PPKM https://t.co/wHP8RIfHGi;Netral
twitter;07/02/2021;13:59:00;RT @KudusHumas: Sejumlah kota/kabupaten di pulau Jawa dan Bali diperintahkan untuk melaksanakan Pemberlakuan Pembatasan Kegiatan Masyarakat…;Netral
twitter;08/27/2021;12:08:00;@KYUTIEDONGGEUL HALOOO hahaha makasih dukungannya. Kangen juga nih bikin konten2 react tp kita lagi ppkm dulu :((;Netral
twitter;08/06/2021;01:44:00;RT @muhanggie_: -PPKM diperpanjang\n-MESSI udah ga dibarca\n-ROSSI pensiun\n\nAWAL AGUSTUS YANG SANGAT INDAH!;Netral
twitter;07/02/2021;15:10:00;@Citilink Min saya lgi di bali, mau ke bandung jadi  selama ppkm mikro harus cari tempat vaksin dlu di bali yah? Sa… https://t.co/XiR3c7dzUh;Netral
twitter;07/09/2021;19:06:00;Mungkin karena ppkm;Netral
twitter;07/25/2021;16:15:00;RT @TEmanGAnjaR_:mengapa mereka sampai minta agar PPKM yang jelas-jelas membantu pemberantasan pandemi dibatalkan? Itu karena secara ekonomi rakyat sudah terjepit. Kok ini sepertinya ICW maunya pandemi terus berlangsung dan memberatkan kehidupan rakyat\n#ICWPemecahBelahBangsa https://t.co/8teGrj4jq8;Positif
twitter;08/03/2021;17:10:00;RT @Dwicipta20: Bantuan sosial dalam rangka perpanjangan PPKM ini meliputi bansos tunai, bansos beras, subsidi tarif listrik, subsidi gaji…;Positif
twitter;08/03/2021;15:29:00;PPKM Level 4 Diperpanjang, PKL di Taman Kartini Sragen Memohon Jualan Boleh Sampai Jam 10 Malam https://t.co/2gHorPpPPa;Netral
twitter;07/04/2021;22:06:00;RT @geloraco: 20 TKA Asal China Tiba di Bandara Sultan Hasanuddin saat PPKM Darurat\nhttps://t.co/hl9zA7eLcw;Negatif
twitter;07/14/2021;12:29:00;@pacarnamdosan @agannyi @drakulagingsul jangan salahin pemerintah terus dong kan pemerintah juga udah kasih contoh protokol kesehatan  yang baik dan benar setelah psbb tahun lalu ☺�?�?;Positif
twitter;07/03/2021;23:49:00;RT @ragamwarganet:jelang ppkm https://t.co/Wx8Z56Wih1;Netral
twitter;09/21/2021;08:45:00;RT @detikcom: Pemerintah kembali memperpanjang PPKM. Begini aturan lengkapnya sesuai yang tertuang di Inmendagri! news.detik.com/berita/d-57328…;Netral
twitter;07/04/2021;16:39:00;Penyekatan jalan dan pengendalian mobilitas merupakan bagian dari Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM… https://t.co/gLMl314uSX;Netral
twitter;07/23/2021;17:10:00;18) Kemendagri Minta Pemda Segera Salurkan Bansos Senilai Rp15,08 Triliun. #CairkanBansosAPBD @_JokerPunk @VaksinSam @sangpenyuluh @lakisolehah @ke_214priL https://t.co/4eIWBeS1om;Positif
twitter;07/05/2021;21:25:00;RT @JeromePolin: gak suka ppkm tapi sukanya 2 huruf terakhir doang;Negatif
twitter;08/12/2021;21:20:00;RT @OposisiCerdas: Ternyata Sepanjang Penerapan PPKM, Ada 11.349 WNA Masuk Indonesia Lewat Bandara Soetta\noposisicerdas.com/2021/08/ternya…;Negatif
twitter;09/02/2021;12:28:00;Giat Penyekatan PPKM Level III Kab. Siak oleh Personil Polres Siak guna Mencegah Penyebaran Virus Covid - 19 di Wilayah Hukum Polres Siak\n@LantasResSiak \n@irsmm_id \n@RTMCRiau \n@HumasPoldaRiau \n@LantasPoldaRiau https://t.co/CvZRMOW2HU;Positif
twitter;07/13/2021;11:28:00;Polres Bangkalan melaksanakan Patroli Gabungan dengan TNI, Satpol PP dan Dishub di Wilayah Kota Bangkalandalam rangka pendisiplinan pelaksanaan PPKM Darurat \n\n#TetapTaatiPPKM\nDukung Patuhi Bersama \n@polisi_jatim https://t.co/YIqLw5Vhau;Positif
twitter;07/27/2021;07:58:00;RT @ZeroOcl30430173: Tolong kerja sama nya ya. Ppkm berlaku buat semua orang. Kecuali kalo anda merasa seperti anjing bebas mau ngapain aja…;Positif
twitter;07/21/2021;18:04:00;RT @andihiyat:PPKM level 4\nPPKM level pedes gila\nPPKM level pedes mampus;Negatif
twitter;08/04/2021;10:39:00;@BBCIndonesia Vaksinisasi mu jg gk jelas syu, harusnya ppkm gini vaksinasi di tinggiin malah pd habis pie sih suu;Negatif
twitter;07/02/2021;17:52:00;PPKM DARURAT tapi masih boleh acara nikahan max 30 orang\nYa sebenernya ngak darurat2 banget ini sih;Negatif
twitter;07/09/2021;07:37:00;Mari kita dukung pemberlakuan PPKM\nPPKM Basmi Covid https://t.co/GmE8zjNKXI;Positif
twitter;07/29/2021;19:45:00;@worksfess Tentunya ppkm sangat ngaruh. Apalagi untuk sektor non esensial;Netral
twitter;08/16/2021;22:02:00;Hari Senin dinobatkan sebagai hari pengumuman perpanjangan PPKM. Jangan berharap banyak gengs, sama kayak pacarmu yang janji-janji aja pas ditagih bilangnya minggu depan ya.;Negatif
twitter;07/15/2021;02:48:00;RT @Catatan_ali7: PPKM DARURAT itu LOCKDOWN versi Negara MISKIN Yang gak mau keluar uang untuk RAKYATNYA;Negatif
twitter;07/12/2021;10:33:00;@MargasariP Pemerintah merevisi aturan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat yang diberlakukan sejak 3 Juli 2021.\n#DisiplinSuksesPPKM\nLebih Baik Dirumah;Netral
twitter;07/26/2021;06:43:00;ppkm diperpanjang kpn aku masuk kerjanya.;Negatif
twitter;07/02/2021;21:26:00;RT @PardedeReza666: Skrg kita PPKM ketat \nkembali lagi dari 0\n\nPerjuangan yg kemarin dilakukan ampe berdarah darah oleh kawan kawan yg di g…;Positif
twitter;07/11/2021;13:20:00;wrk! yang kerja di kementrian atau yg paham aturan dr pemerintah, bisa bantu jelasin revisi ppkm yg terbaru skrg gak? kan katanya resepsi nikah dilarang, kalo akad doang aja tanpa resepsi itu boleh gak ya? �?;Negatif
twitter;09/15/2021;00:23:00;"RT @ekowboy2:Kalo yg demo PDIP &amp; PSI disambut humanis lambaian tangan aparat di pinggir jalan\n\nKalo demo menuntut keadilan IBHRS diburu, ditangkap &amp; ditembaki gas air mata dg dalih PPKM.. DIMANA KEADILAN!!\n https://t.co/pqw4lhc4ts";Negatif
twitter;09/14/2021;09:35:00;Menteri Dalam Negeri Tito Karnavian kembali menerbitkan instruksi terbaru tentang pemberlakuan pembatasan kegiatan masyarakat (PPKM) untuk wilayah Jawa dan Bali yakni Inmendagri Nomor 42/2021.\n\njatim.antaranews.com/berita/524509/…;Netral
twitter;10/31/2021;09:36:00;PPKM memang menjengkelkan karena serba susah dan ribet klo mau beraktivitas tapi ternyata bikin korban Corona makin berkurang.\n\nMemang sih Jokowi sejahterakan rakyat, Krn ppkm yg seperti itu ngasih bantuan ke mereka yg membutuhkan. https://t.co/NljjDpEuDO;Positif
twitter;07/15/2021;08:50:00;Halah karep mu Pak! Ppkm gak ppkm kampus ku panggah iso offline. Organisasi ku tak golekne enggen seng adoh teko keramaian. Golek kota seng gak mbulet perijinan. Melebu nak luar kota lewat dalan tikus. Ngopi nak warkop jeru gang. Gpp ppkm sampek suk mben:);Negatif
twitter;07/03/2021;21:53:00;@Kita_AMLTF Spreads Love Not Hate @Kita_AMLTF\nIndonesia Kuat krn Indonesia Bisa Kita dikenal krn sifat gotong Royong dn Bersatu Teguh\nMk mari brgotong royong dn Brsatu mlawan Covid19. Tdk ada yg sulit asal kita jgn trpecah belah\n\nAKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU\n#OneLikeOneHope;Positif
twitter;07/02/2021;16:45:00;@Marvfess tergantung bioskopnya mungkin, bisa aja ternyata baru mulai ditayangin setelah tgl 20... jd yg selama ppkm ga dihitung;Netral
twitter;09/25/2021;07:26:00;@TMCPoldaMetro samsat kebon nanas kok sabtu tutup ya... Kan jakarta ppkm level 3...payah banget;Negatif
twitter;10/07/2021;14:14:00;RT @IDNTimesKaltim:Status pandemik COVID-19 di Balikpapan Kalimantan Timur disebut berubah 180 derajat dari sebelumnya. Pemerintah pusat menetapkan kebijakan PPKM di Balikpapan menjadi level 2 dari sebelumnya tercatat di level 4.  \n\nhttps://t.co/DfBflnqCOx https://t.co/bUkezob4Bl;Positif
twitter;07/22/2021;01:40:00;RT @friendthefun_:Polisi waktu mau menertibkan PPKM\nThe Undertaker be like: https://t.co/LHTw4Ni6QZ;Negatif
twitter;09/08/2021;11:15:00;@irjamahardika_ Pembatalan beberapa perjalanan KA Antar Kota dan Lokal saat ini merupakan salah satu bentuk implementasi dari Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM), sesuai SE No. 58 tahun 2021 Kemenhub dan SE No. 17 tahun 2021 Satgas Penanganan COVID-19. |1;Netral
twitter;07/11/2021;21:47:00;kek sengaja bgt mancing emosi, keluyuran pas ppkm + ga pake masker🤬;Negatif
twitter;07/14/2021;22:13:00;RT @Catatan_ali7: PPKM DARURAT itu LOCKDOWN versi Negara MISKIN Yang gak mau keluar uang untuk RAKYATNYA;Negatif
twitter;08/04/2021;21:48:00;@alifabee @d2balitour @PartaiSocmed Jika mas orang Jawa Timur, masih ingat PSBB waktu lebaran tahun lalu? Saat itu masih tertib dan patuh, serta bisa dikatakan sangat ketat (setidaknya yg saya tahu). Jalan2 raya sepi. Kebanyakan mau mudik pun ndak berani. Thn ini ndak boleh mudik tapi tempat wisata dibuka;Positif
twitter;10/05/2021;20:00:00;Level ppkm udah mulai menurun, Oktober bisa kali darmawisata;Positif
twitter;09/09/2021;09:18:00;RT @abi_sasaLL:Hasil dari penelitian dan assesmen Kemenkes RI, Kabupaten Lamongan menjadi satu-satunya daerah di pulau Jawa yang berhasil meraih status PPKM level 1 per tanggal 7 September 2021.\n#PPKMSuksesKendalikanKovid\n\nhttps://t.co/d1T2HQ4pt8;Positif
twitter;07/02/2021;08:54:00;PPKM Hanya Untuk Pribumi , WNA Cina Silahkan Datang !!!!;Negatif
twitter;10/13/2021;09:49:00;"RT @Penyair_Berdiri: PPKM efektif turunkan kasus covid di Indonesia, yang dibarengi dengan Program Vaksinasi Gratis di berbagai daerah &amp; ha…";Positif
twitter;08/05/2021;22:37:00;@itsrealfahmi konfirmai secara berkala dikhawatirkan masih belum buka terkait PPKM masih berlangsung. :) Tks (2/2) ^Kaka;Netral
twitter;10/20/2021;17:07:00;@adieka00 @infosurabaya Suroboyo jarene ppkm level 1 wes, buka opo tutup gorong cek, aku yo pingin jajan lumpia minggu2 isuk nag TP 🤭;Netral
twitter;09/19/2021;23:30:00;@chaesghw iyaa bener bgt skrg tu jalan bentar doang tu badan rasanya dh mau remuk;Netral
twitter;07/21/2021;16:17:00;RT @MurtadhaOne1:Kayaknya Bandung bakalan paling lama sendiri PPKM nya nih🤔 https://t.co/9gTcTeIFnt;Negatif
twitter;07/30/2021;16:38:00;RT @yumiadore:Poni baru \nHobi baru\nBakat baru\nPengisi selama PPKM 🥰�?��?\nTerima kasih buat orang yang baik, yang uda memberikan aku kesempatan ini, 😇🤗 sehat selalu buat km yang jauh di mata dekat di hati ☺�?😘 https://t.co/qem9FT79zU;Positif
twitter;08/03/2021;12:34:00;RT @Gilang_Mahesa:Survei iseng \n\nApakah anda tahu , lokasi tinggal anda sekarang berada di PPKM Level berapa ?;Netral
twitter;07/26/2021;19:47:00;@eko_kuntadhi @DivHumas_Polri mau kasih ijin.....\nGa jelassss blasssss;Negatif
twitter;07/16/2021;11:23:00;@Polres_Bwi @HumasPoldaJatim @polisi_jatim Sukseskan ppkm darurat di semua lini\n#VaksinPerkuatImunitas\nPPKM Cegah Penyebaran;Positif
twitter;07/11/2021;21:32:00;@bellafian20 yaa nnt atuh beres ppkm. sien ada isilop;Netral
twitter;07/09/2021;19:25:00;Beneran ppkm, keren;Positif
twitter;09/08/2021;05:05:00;udah lah yg kmaren sok sok an ribut nyalahin ina itu..ngebahas lokdown, psbb, dll dan mmg bukan ahli di bidang nya... sekarang mending ambil sabun trus ke kamar mandi... 🤣;Netral
twitter;08/02/2021;19:59:00;RT @hanbinysl:poor blink, gaada kesempatan buat nonton the movie karna ppkm di perpanjang otomatis bioskop tutup lagi 😭 masih ada harapan buat nonton the movie gak nih? jalan pintas nya ya link haram kalo gak gdrive wkwkwk https://t.co/BwAvCOkRyn;Negatif
twitter;08/02/2021;21:00:00;RT @asumsico:BREAKING NEWS!\n\nPemerintah resmi memutuskan untuk melanjutkan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 4.\n\nKebijakan itu diperpanjang terhitung sejak 3 hingga 9 Agustus 2021. https://t.co/L3lYuZOzVD;Netral
twitter;07/17/2021;23:30:00;RT @kaptenAmercia: Dinamain psbb, ppkm mikro, ppkm darurat, apa aja pokoknya asal bukan “Karantina Wilayah�? biar gak perlu bertanggungjawab…;Negatif
twitter;07/10/2021;11:54:00;@NetflixID @CenayangFilm Masi PPKM! Gak boleh makan bareng 🥲;Negatif
twitter;10/06/2021;16:13:00;Pada hari Rabu 6 Oktober 2021  sekira jam.10.00 wib s/d selesai telah diselenggarakan Kegiatan Bakti Sosial dalam rangka PPKM Pandemi Covid-19 berupa paket sembako kepada warga masyarakat terdampak Covid 19 di Kp.Sukajaya Darat Lempasing Kec.Teluk Pandan Pesawaran https://t.co/sjCe0i2JgO;Positif
twitter;09/24/2021;05:55:00;PPKM Darurat hanya sebagai pancingan untuk skenario politik yang lebih besar. Memuluskan agenda China komunis di Indonesia.\n\n#LBP_GagalTotal\n#LBP_GagalTotal;Negatif
twitter;08/20/2021;17:30:00;Tegakan Protokol Kesehatan PPKM Oleh Babinsa Koramil 01 Bangko\nriauhits.com/berita-tegakan…;Positif
twitter;07/06/2021;19:54:00;Menko PMK: Bansos Secara Bertahap Sudah Disalurkan: Dia pun optimis penyaluran bansos pada masa PPKM Darurat kali ini akan berjalan lebih baik dari pada masa PSBB ketat tahun lalu. Hal itu dikarenakan Data Terpadu Kesejahteraan Sosial (DTKS) saat ini… https://t.co/bVk1XgYnob;Positif
